# -------------------------------------------------------
# Code       ; L0123003
# Name       ; Flashy River at Bubry Creek
# Area (km2) ; 920
# Units      ; YYYYMMDDHH ; l/s ; mm/h ; mm/h ; degC ; mm/h
# -------------------------------------------------------
      Date;       Q;     Qmm;    Ptot;    Temp;      PE
2007103001;   26442;  0.1035;  0.0000; -9.9900;  0.0000
2007103002;   25905;  0.1014;  0.0000; -9.9900;  0.0000
2007103003;   25368;  0.0993;  0.0000; -9.9900;  0.0000
2007103004;   24830;  0.0972;  0.0000; -9.9900;  0.0000
2007103005;   24293;  0.0951;  0.0000; -9.9900;  0.0000
2007103006;   23756;  0.0930;  0.0000; -9.9900;  0.0000
2007103007;   23219;  0.0909;  0.0000; -9.9900;  0.0500
2007103008;   22682;  0.0888;  0.0000; -9.9900;  0.0800
2007103009;   22376;  0.0876;  0.0000; -9.9900;  0.1000
2007103010;   21884;  0.0856;  0.0000; -9.9900;  0.1300
2007103011;   21051;  0.0824;  0.0000; -9.9900;  0.1400
2007103012;   20397;  0.0798;  0.0000; -9.9900;  0.1500
2007103013;   20064;  0.0785;  0.0000; -9.9900;  0.1500
2007103014;   19515;  0.0764;  0.0000; -9.9900;  0.1400
2007103015;   19400;  0.0759;  0.0000; -9.9900;  0.1300
2007103016;   19100;  0.0747;  0.0000; -9.9900;  0.1000
2007103017;   18704;  0.0732;  0.0000; -9.9900;  0.0800
2007103018;   18388;  0.0720;  0.0000; -9.9900;  0.0500
2007103019;   17703;  0.0693;  0.0000; -9.9900;  0.0000
2007103020;   17121;  0.0670;  0.0000; -9.9900;  0.0000
2007103021;   16831;  0.0659;  0.0000; -9.9900;  0.0000
2007103022;   16512;  0.0646;  0.0000; -9.9900;  0.0000
2007103023;   16027;  0.0627;  0.0000; -9.9900;  0.0000
2007103100;   15988;  0.0626;  0.0000; -9.9900;  0.0000
2007103101;   15400;  0.0603;  0.0000; -9.9900;  0.0000
2007103102;   15269;  0.0597;  0.0000; -9.9900;  0.0000
2007103103;   15261;  0.0597;  0.0000; -9.9900;  0.0000
2007103104;   14780;  0.0578;  0.0000; -9.9900;  0.0000
2007103105;   14641;  0.0573;  0.0000; -9.9900;  0.0000
2007103106;   14310;  0.0560;  0.0000; -9.9900;  0.0000
2007103107;   14259;  0.0558;  0.0000; -9.9900;  0.0400
2007103108;   14102;  0.0552;  0.0000; -9.9900;  0.0700
2007103109;   14589;  0.0571;  0.0000; -9.9900;  0.0900
2007103110;   14826;  0.0580;  0.0600; -9.9900;  0.1200
2007103111;   13710;  0.0536;  0.1000; -9.9900;  0.1300
2007103112;   13288;  0.0520;  0.0200; -9.9900;  0.1400
2007103113;   12850;  0.0503;  0.1000; -9.9900;  0.1400
2007103114;   12197;  0.0477;  0.2700; -9.9900;  0.1300
2007103115;   11918;  0.0466;  0.0300; -9.9900;  0.1200
2007103116;   11852;  0.0464;  0.0000; -9.9900;  0.0900
2007103117;   11744;  0.0460;  0.0600; -9.9900;  0.0700
2007103118;   11582;  0.0453;  0.0300; -9.9900;  0.0400
2007103119;   11426;  0.0447;  0.0400; -9.9900;  0.0000
2007103120;   11307;  0.0442;  0.0200; -9.9900;  0.0000
2007103121;   11200;  0.0438;  0.0900; -9.9900;  0.0000
2007103122;   11408;  0.0446;  0.9300; -9.9900;  0.0000
2007103123;   12202;  0.0477;  0.9000; -9.9900;  0.0000
2007110100;   12255;  0.0480;  0.8400; -9.9900;  0.0000
2007110101;   12663;  0.0496;  0.2600; -9.9900;  0.0000
2007110102;   11838;  0.0463;  0.1100; -9.9900;  0.0000
2007110103;   11800;  0.0462;  0.0800; -9.9900;  0.0000
2007110104;   11800;  0.0462;  0.1400; -9.9900;  0.0000
2007110105;   11800;  0.0462;  0.1000; -9.9900;  0.0000
2007110106;   11800;  0.0462;  0.4500; -9.9900;  0.0000
2007110107;   11828;  0.0463;  1.4000; -9.9900;  0.0400
2007110108;   13571;  0.0531;  2.0900; -9.9900;  0.0700
2007110109;   15287;  0.0598;  1.8900; -9.9900;  0.0900
2007110110;   16731;  0.0655;  2.2500; -9.9900;  0.1200
2007110111;   19850;  0.0777;  4.5700; -9.9900;  0.1300
2007110112;   32810;  0.1284;  9.0300; -9.9900;  0.1400
2007110113;   85759;  0.3356;  6.2200; -9.9900;  0.1400
2007110114;  127150;  0.4975;  1.9200; -9.9900;  0.1300
2007110115;  122261;  0.4784;  0.5100; -9.9900;  0.1200
2007110116;  105411;  0.4125;  0.0100; -9.9900;  0.0900
2007110117;   95097;  0.3721;  0.0000; -9.9900;  0.0700
2007110118;   89392;  0.3498;  0.0100; -9.9900;  0.0400
2007110119;   83602;  0.3271;  0.0000; -9.9900;  0.0000
2007110120;   77812;  0.3045;  0.0700; -9.9900;  0.0000
2007110121;   72023;  0.2818;  0.0700; -9.9900;  0.0000
2007110122;   66233;  0.2592;  0.0500; -9.9900;  0.0000
2007110123;   60443;  0.2365;  0.0800; -9.9900;  0.0000
2007110200;   55626;  0.2177;  0.0200; -9.9900;  0.0000
2007110201;   51920;  0.2032;  0.0200; -9.9900;  0.0000
2007110202;   49462;  0.1935;  0.0200; -9.9900;  0.0000
2007110203;   46818;  0.1832;  0.0700; -9.9900;  0.0000
2007110204;   44517;  0.1742;  0.0800; -9.9900;  0.0000
2007110205;   42700;  0.1671;  0.1000; -9.9900;  0.0000
2007110206;   41060;  0.1607;  0.1700; -9.9900;  0.0000
2007110207;   39335;  0.1539;  0.3800; -9.9900;  0.0400
2007110208;   38469;  0.1505;  0.9000; -9.9900;  0.0700
2007110209;   38070;  0.1490;  1.3700; -9.9900;  0.0900
2007110210;   37097;  0.1452;  1.3000; -9.9900;  0.1200
2007110211;   36377;  0.1423;  1.4300; -9.9900;  0.1300
2007110212;   37138;  0.1453;  0.8600; -9.9900;  0.1400
2007110213;   38175;  0.1494;  1.9000; -9.9900;  0.1400
2007110214;   38114;  0.1491;  2.9700; -9.9900;  0.1300
2007110215;   39075;  0.1529;  3.3300; -9.9900;  0.1200
2007110216;   40480;  0.1584;  1.9300; -9.9900;  0.0900
2007110217;   41751;  0.1634;  2.0000; -9.9900;  0.0700
2007110218;   42418;  0.1660;  1.3400; -9.9900;  0.0400
2007110219;   43713;  0.1711;  0.3000; -9.9900;  0.0000
2007110220;   58107;  0.2274;  0.5000; -9.9900;  0.0000
2007110221;   70665;  0.2765;  1.7500; -9.9900;  0.0000
2007110222;   73099;  0.2860;  4.3700; -9.9900;  0.0000
2007110223;   75581;  0.2958;  3.4100; -9.9900;  0.0000
2007110300;   86474;  0.3384;  3.6200; -9.9900;  0.0000
2007110301;   96005;  0.3757;  2.6900; -9.9900;  0.0000
2007110302;  126995;  0.4969;  5.5300; -9.9900;  0.0000
2007110303;  167917;  0.6571;  9.4200; -9.9900;  0.0000
2007110304;  259167;  1.0141;  8.0400; -9.9900;  0.0000
2007110305;  372042;  1.4558;  3.7200; -9.9900;  0.0000
2007110306;  429292;  1.6798;  7.7800; -9.9900;  0.0000
2007110307;  471792;  1.8461;  7.8500; -9.9900;  0.0500
2007110308;  484417;  1.8955; 10.6700; -9.9900;  0.0800
2007110309;  454229;  1.7774;  9.8900; -9.9900;  0.1000
2007110310;  444688;  1.7401; 13.4400; -9.9900;  0.1300
2007110311;  510656;  1.9982; 25.1100; -9.9900;  0.1400
2007110312;  599302;  2.3451; 21.0000; -9.9900;  0.1500
2007110313;  743700;  2.9101; 22.0400; -9.9900;  0.1500
2007110314;  882800;  3.4544; 18.2800; -9.9900;  0.1400
2007110315; 1011375;  3.9576; 12.5800; -9.9900;  0.1300
2007110316; 1091042;  4.2693; 10.8800; -9.9900;  0.1000
2007110317; 1152500;  4.5098;  5.4300; -9.9900;  0.0800
2007110318; 1236000;  4.8365; 15.4200; -9.9900;  0.0500
2007110319; 1278810;  5.0040; 20.6600; -9.9900;  0.0000
2007110320; 1254211;  4.9078;  4.9700; -9.9900;  0.0000
2007110321; 1173680;  4.5927;  0.5500; -9.9900;  0.0000
2007110322; 1065833;  4.1707;  1.5600; -9.9900;  0.0000
2007110323;  955833;  3.7402;  0.5600; -9.9900;  0.0000
2007110400;  847298;  3.3155;  0.5300; -9.9900;  0.0000
2007110401;  764933;  2.9932;  0.0000; -9.9900;  0.0000
2007110402;  696900;  2.7270;  0.0000; -9.9900;  0.0000
2007110403;  639200;  2.5012;  0.0000; -9.9900;  0.0000
2007110404;  581600;  2.2758;  0.0000; -9.9900;  0.0000
2007110405;  538978;  2.1090;  0.0000; -9.9900;  0.0000
2007110406;  499207;  1.9534;  0.0200; -9.9900;  0.0000
2007110407;  463500;  1.8137;  0.2400; -9.9900;  0.0400
2007110408;  442196;  1.7303;  2.7200; -9.9900;  0.0700
2007110409;  416161;  1.6285;  1.4800; -9.9900;  0.0900
2007110410;  390833;  1.5293;  2.2000; -9.9900;  0.1200
2007110411;  371294;  1.4529;  6.3400; -9.9900;  0.1300
2007110412;  351059;  1.3737;  0.8900; -9.9900;  0.1400
2007110413;  336855;  1.3181;  4.0100; -9.9900;  0.1400
2007110414;  332816;  1.3023;  3.8500; -9.9900;  0.1300
2007110415;  317163;  1.2411;  3.8600; -9.9900;  0.1200
2007110416;  306688;  1.2001;  1.9400; -9.9900;  0.0900
2007110417;  313833;  1.2280;  2.7300; -9.9900;  0.0700
2007110418;  345875;  1.3534; 13.9900; -9.9900;  0.0400
2007110419;  380750;  1.4899; 24.1000; -9.9900;  0.0000
2007110420;  456306;  1.7855;  5.8300; -9.9900;  0.0000
2007110421;  569069;  2.2268;  0.0200; -9.9900;  0.0000
2007110422;  632097;  2.4734;  0.1500; -9.9900;  0.0000
2007110423;  596180;  2.3329;  0.8800; -9.9900;  0.0000
2007110500;  552407;  2.1616;  1.9300; -9.9900;  0.0000
2007110501;  520961;  2.0385;  1.5600; -9.9900;  0.0000
2007110502;  496465;  1.9427;  1.5800; -9.9900;  0.0000
2007110503;  486582;  1.9040;  5.8700; -9.9900;  0.0000
2007110504;  472973;  1.8508;  1.1700; -9.9900;  0.0000
2007110505;  466219;  1.8243;  2.5000; -9.9900;  0.0000
2007110506;  459906;  1.7996;  3.9900; -9.9900;  0.0000
2007110507;  435375;  1.7036;  7.3800; -9.9900;  0.0400
2007110508;  427000;  1.6709;  1.9900; -9.9900;  0.0700
2007110509;  410333;  1.6057;  1.8200; -9.9900;  0.0900
2007110510;  408275;  1.5976;  1.8000; -9.9900;  0.1100
2007110511;  408148;  1.5971;  2.9300; -9.9900;  0.1200
2007110512;  403259;  1.5780;  7.4600; -9.9900;  0.1300
2007110513;  408276;  1.5976;  8.4800; -9.9900;  0.1300
2007110514;  437570;  1.7122;  9.9100; -9.9900;  0.1200
2007110515;  514618;  2.0137;  1.9600; -9.9900;  0.1100
2007110516;  566827;  2.2180;  0.6600; -9.9900;  0.0900
2007110517;  618011;  2.4183;  1.3500; -9.9900;  0.0700
2007110518;  602996;  2.3595;  5.0200; -9.9900;  0.0400
2007110519;  585862;  2.2925;  6.4500; -9.9900;  0.0000
2007110520;  569995;  2.2304;  3.7700; -9.9900;  0.0000
2007110521;  587604;  2.2993;  3.2100; -9.9900;  0.0000
2007110522;  586250;  2.2940;  1.1600; -9.9900;  0.0000
2007110523;  583880;  2.2847;  0.8900; -9.9900;  0.0000
2007110600;  563099;  2.2034;  1.0200; -9.9900;  0.0000
2007110601;  539188;  2.1099;  1.9400; -9.9900;  0.0000
2007110602;  524091;  2.0508;  1.9600; -9.9900;  0.0000
2007110603;  501391;  1.9620;  1.3200; -9.9900;  0.0000
2007110604;  483087;  1.8903;  0.7500; -9.9900;  0.0000
2007110605;  461060;  1.8041;  0.4100; -9.9900;  0.0000
2007110606;  438479;  1.7158;  0.0700; -9.9900;  0.0000
2007110607;  422600;  1.6537;  0.3500; -9.9900;  0.0400
2007110608;  409708;  1.6032;  0.2100; -9.9900;  0.0600
2007110609;  383116;  1.4991;  0.1100; -9.9900;  0.0800
2007110610;  366718;  1.4350;  0.1200; -9.9900;  0.1000
2007110611;  349945;  1.3693;  0.0500; -9.9900;  0.1100
2007110612;  336597;  1.3171;  0.0000; -9.9900;  0.1200
2007110613;  322969;  1.2638;  0.0000; -9.9900;  0.1200
2007110614;  305851;  1.1968;  0.0600; -9.9900;  0.1100
2007110615;  296097;  1.1586;  0.6700; -9.9900;  0.1000
2007110616;  281750;  1.1025;  0.7800; -9.9900;  0.0800
2007110617;  271458;  1.0622;  0.9800; -9.9900;  0.0600
2007110618;  266058;  1.0411;  1.1600; -9.9900;  0.0400
2007110619;  246692;  0.9653;  0.5400; -9.9900;  0.0000
2007110620;  236796;  0.9266;  0.1900; -9.9900;  0.0000
2007110621;  231935;  0.9076;  0.1900; -9.9900;  0.0000
2007110622;  222258;  0.8697;  0.1300; -9.9900;  0.0000
2007110623;  216553;  0.8474;  0.0000; -9.9900;  0.0000
2007110700;  214240;  0.8383;  0.0400; -9.9900;  0.0000
2007110701;  202720;  0.7933;  0.0000; -9.9900;  0.0000
2007110702;  197832;  0.7741;  0.0000; -9.9900;  0.0000
2007110703;  193005;  0.7552;  0.0000; -9.9900;  0.0000
2007110704;  188635;  0.7381;  0.0000; -9.9900;  0.0000
2007110705;  182137;  0.7127;  0.0000; -9.9900;  0.0000
2007110706;  177598;  0.6949;  0.8000; -9.9900;  0.0000
2007110707;  170892;  0.6687;  0.0000; -9.9900;  0.0400
2007110708;  168496;  0.6593;  0.0000; -9.9900;  0.0600
2007110709;  162854;  0.6373;  0.0000; -9.9900;  0.0800
2007110710;  158678;  0.6209;  0.0000; -9.9900;  0.1000
2007110711;  155947;  0.6102;  0.0000; -9.9900;  0.1100
2007110712;  148258;  0.5801;  0.0000; -9.9900;  0.1200
2007110713;  146200;  0.5721;  0.0000; -9.9900;  0.1200
2007110714;  142869;  0.5591;  0.0000; -9.9900;  0.1100
2007110715;  135694;  0.5310;  0.0000; -9.9900;  0.1000
2007110716;  135646;  0.5308;  0.0000; -9.9900;  0.0800
2007110717;  131827;  0.5158;  0.0000; -9.9900;  0.0600
2007110718;  128185;  0.5016;  0.0000; -9.9900;  0.0400
2007110719;  124383;  0.4867;  0.0000; -9.9900;  0.0000
2007110720;  120285;  0.4707;  0.0000; -9.9900;  0.0000
2007110721;  117264;  0.4589;  0.0000; -9.9900;  0.0000
2007110722;  116454;  0.4557;  0.0000; -9.9900;  0.0000
2007110723;  112889;  0.4417;  0.0000; -9.9900;  0.0000
2007110800;  109001;  0.4265;  0.0000; -9.9900;  0.0000
2007110801;  108472;  0.4245;  0.0000; -9.9900;  0.0000
2007110802;  105906;  0.4144;  0.0000; -9.9900;  0.0000
2007110803;  104210;  0.4078;  0.0000; -9.9900;  0.0000
2007110804;  103704;  0.4058;  0.0000; -9.9900;  0.0000
2007110805;  102289;  0.4003;  0.0000; -9.9900;  0.0000
2007110806;  100875;  0.3947;  0.1900; -9.9900;  0.0000
2007110807;   99461;  0.3892;  0.8200; -9.9900;  0.0300
2007110808;   98046;  0.3837;  2.5500; -9.9900;  0.0600
2007110809;   96632;  0.3781;  2.4500; -9.9900;  0.0700
2007110810;   96049;  0.3758;  1.3100; -9.9900;  0.0900
2007110811;   95867;  0.3751;  1.8200; -9.9900;  0.1000
2007110812;   94758;  0.3708;  2.0800; -9.9900;  0.1100
2007110813;   93627;  0.3664;  0.7100; -9.9900;  0.1100
2007110814;   94160;  0.3685;  0.2200; -9.9900;  0.1000
2007110815;   92920;  0.3636;  0.0000; -9.9900;  0.0900
2007110816;   91326;  0.3574;  0.0000; -9.9900;  0.0700
2007110817;   91654;  0.3586;  0.0000; -9.9900;  0.0600
2007110818;   90043;  0.3523;  0.0000; -9.9900;  0.0300
2007110819;   90532;  0.3543;  0.0000; -9.9900;  0.0000
2007110820;   90438;  0.3539;  0.0000; -9.9900;  0.0000
2007110821;   89063;  0.3485;  0.0000; -9.9900;  0.0000
2007110822;   90119;  0.3526;  0.0000; -9.9900;  0.0000
2007110823;   87971;  0.3442;  0.0000; -9.9900;  0.0000
2007110900;   87388;  0.3420;  0.0100; -9.9900;  0.0000
2007110901;   86244;  0.3375;  0.0000; -9.9900;  0.0000
2007110902;   85107;  0.3330;  0.0100; -9.9900;  0.0000
2007110903;   83912;  0.3284;  0.0000; -9.9900;  0.0000
2007110904;   82729;  0.3237;  0.0100; -9.9900;  0.0000
2007110905;   82692;  0.3236;  0.0200; -9.9900;  0.0000
2007110906;   80605;  0.3154;  0.0200; -9.9900;  0.0000
2007110907;   80602;  0.3154;  0.0100; -9.9900;  0.0400
2007110908;   79035;  0.3093;  0.0000; -9.9900;  0.0600
2007110909;   78203;  0.3060;  0.0000; -9.9900;  0.0800
2007110910;   76649;  0.2999;  0.0000; -9.9900;  0.1000
2007110911;   76075;  0.2977;  0.0000; -9.9900;  0.1100
2007110912;   76179;  0.2981;  0.0100; -9.9900;  0.1200
2007110913;   75188;  0.2942;  0.4900; -9.9900;  0.1200
2007110914;   74358;  0.2910;  1.3200; -9.9900;  0.1100
2007110915;   74745;  0.2925;  1.2300; -9.9900;  0.1000
2007110916;   74968;  0.2934;  1.9600; -9.9900;  0.0800
2007110917;   75528;  0.2955;  2.5000; -9.9900;  0.0600
2007110918;   77854;  0.3046;  2.3300; -9.9900;  0.0400
2007110919;   79155;  0.3097;  1.6300; -9.9900;  0.0000
2007110920;   82489;  0.3228;  0.7600; -9.9900;  0.0000
2007110921;   89760;  0.3512;  0.9100; -9.9900;  0.0000
2007110922;   97832;  0.3828;  1.3900; -9.9900;  0.0000
2007110923;  108616;  0.4250;  1.3300; -9.9900;  0.0000
2007111000;  118149;  0.4623;  0.3700; -9.9900;  0.0000
2007111001;  121219;  0.4743;  0.4900; -9.9900;  0.0000
2007111002;  120542;  0.4717;  1.1200; -9.9900;  0.0000
2007111003;  122875;  0.4808;  0.6900; -9.9900;  0.0000
2007111004;  124562;  0.4874;  1.6100; -9.9900;  0.0000
2007111005;  123621;  0.4837;  0.5700; -9.9900;  0.0000
2007111006;  125650;  0.4917;  1.6200; -9.9900;  0.0000
2007111007;  127667;  0.4996;  0.6800; -9.9900;  0.0400
2007111008;  129125;  0.5053;  0.2600; -9.9900;  0.0600
2007111009;  132875;  0.5199;  0.0200; -9.9900;  0.0800
2007111010;  135597;  0.5306;  0.0900; -9.9900;  0.1000
2007111011;  139111;  0.5443;  0.0300; -9.9900;  0.1100
2007111012;  140750;  0.5508;  0.0100; -9.9900;  0.1200
2007111013;  139882;  0.5474;  0.0100; -9.9900;  0.1200
2007111014;  135772;  0.5313;  0.0000; -9.9900;  0.1100
2007111015;  129696;  0.5075;  0.0200; -9.9900;  0.1000
2007111016;  125317;  0.4904;  0.0200; -9.9900;  0.0800
2007111017;  125917;  0.4927;  0.0000; -9.9900;  0.0600
2007111018;  119989;  0.4695;  0.0000; -9.9900;  0.0400
2007111019;  117620;  0.4603;  0.0000; -9.9900;  0.0000
2007111020;  117707;  0.4606;  0.0000; -9.9900;  0.0000
2007111021;  110580;  0.4327;  0.0000; -9.9900;  0.0000
2007111022;  109597;  0.4289;  0.0000; -9.9900;  0.0000
2007111023;  104691;  0.4097;  0.0000; -9.9900;  0.0000
2007111100;  102737;  0.4020;  0.0100; -9.9900;  0.0000
2007111101;   99097;  0.3878;  0.0000; -9.9900;  0.0000
2007111102;  100607;  0.3937;  0.0000; -9.9900;  0.0000
2007111103;   95838;  0.3750;  0.0000; -9.9900;  0.0000
2007111104;   94623;  0.3703;  0.0000; -9.9900;  0.0000
2007111105;   92927;  0.3636;  0.0000; -9.9900;  0.0000
2007111106;   90950;  0.3559;  0.0000; -9.9900;  0.0000
2007111107;   89421;  0.3499;  0.0000; -9.9900;  0.0400
2007111108;   87337;  0.3418;  0.0000; -9.9900;  0.0600
2007111109;   85287;  0.3337;  0.0000; -9.9900;  0.0800
2007111110;   85082;  0.3329;  0.0000; -9.9900;  0.1000
2007111111;   83356;  0.3262;  0.0100; -9.9900;  0.1100
2007111112;   83886;  0.3282;  0.0000; -9.9900;  0.1200
2007111113;   82004;  0.3209;  0.0000; -9.9900;  0.1200
2007111114;   80463;  0.3149;  0.0100; -9.9900;  0.1100
2007111115;   78387;  0.3067;  0.0500; -9.9900;  0.1000
2007111116;   77942;  0.3050;  0.1800; -9.9900;  0.0800
2007111117;   77244;  0.3023;  0.1100; -9.9900;  0.0600
2007111118;   76920;  0.3010;  0.5400; -9.9900;  0.0400
2007111119;   75492;  0.2954;  0.4100; -9.9900;  0.0000
2007111120;   75110;  0.2939;  0.4800; -9.9900;  0.0000
2007111121;   74583;  0.2918;  1.0200; -9.9900;  0.0000
2007111122;   74642;  0.2921;  1.3000; -9.9900;  0.0000
2007111123;   73833;  0.2889;  0.4400; -9.9900;  0.0000
2007111200;   72746;  0.2847;  0.0400; -9.9900;  0.0000
2007111201;   73058;  0.2859;  0.0900; -9.9900;  0.0000
2007111202;   74833;  0.2928;  0.1000; -9.9900;  0.0000
2007111203;   76462;  0.2992;  0.1800; -9.9900;  0.0000
2007111204;   77304;  0.3025;  0.2100; -9.9900;  0.0000
2007111205;   77496;  0.3032;  0.4500; -9.9900;  0.0000
2007111206;   77805;  0.3045;  0.4200; -9.9900;  0.0000
2007111207;   77462;  0.3031;  0.4900; -9.9900;  0.0400
2007111208;   77502;  0.3033;  0.2700; -9.9900;  0.0600
2007111209;   77745;  0.3042;  0.2900; -9.9900;  0.0800
2007111210;   76876;  0.3008;  0.1000; -9.9900;  0.1000
2007111211;   77211;  0.3021;  0.1200; -9.9900;  0.1100
2007111212;   76474;  0.2992;  0.0600; -9.9900;  0.1200
2007111213;   76179;  0.2981;  0.0300; -9.9900;  0.1200
2007111214;   74518;  0.2916;  0.0500; -9.9900;  0.1100
2007111215;   74066;  0.2898;  0.0100; -9.9900;  0.1000
2007111216;   73671;  0.2883;  0.0000; -9.9900;  0.0800
2007111217;   73275;  0.2867;  0.0000; -9.9900;  0.0600
2007111218;   72175;  0.2824;  0.0000; -9.9900;  0.0400
2007111219;   71300;  0.2790;  0.0000; -9.9900;  0.0000
2007111220;   70475;  0.2758;  0.0100; -9.9900;  0.0000
2007111221;   70546;  0.2760;  0.0100; -9.9900;  0.0000
2007111222;   69531;  0.2721;  0.0200; -9.9900;  0.0000
2007111223;   69549;  0.2721;  0.0200; -9.9900;  0.0000
2007111300;   68529;  0.2682;  0.0700; -9.9900;  0.0000
2007111301;   67295;  0.2633;  0.0200; -9.9900;  0.0000
2007111302;   66981;  0.2621;  0.0400; -9.9900;  0.0000
2007111303;   65923;  0.2580;  0.0000; -9.9900;  0.0000
2007111304;   65611;  0.2567;  0.0600; -9.9900;  0.0000
2007111305;   64832;  0.2537;  0.0200; -9.9900;  0.0000
2007111306;   64053;  0.2506;  0.0000; -9.9900;  0.0000
2007111307;   63274;  0.2476;  0.0000; -9.9900;  0.0300
2007111308;   62648;  0.2451;  0.0000; -9.9900;  0.0600
2007111309;   62674;  0.2452;  0.0000; -9.9900;  0.0700
2007111310;   62652;  0.2452;  0.0000; -9.9900;  0.0900
2007111311;   61482;  0.2406;  0.0000; -9.9900;  0.1000
2007111312;   60767;  0.2378;  0.0000; -9.9900;  0.1100
2007111313;   60483;  0.2367;  0.0000; -9.9900;  0.1100
2007111314;   59739;  0.2338;  0.0000; -9.9900;  0.1000
2007111315;   59081;  0.2312;  0.0000; -9.9900;  0.0900
2007111316;   58578;  0.2292;  0.0000; -9.9900;  0.0700
2007111317;   58076;  0.2273;  0.0000; -9.9900;  0.0600
2007111318;   57573;  0.2253;  0.0000; -9.9900;  0.0300
2007111319;   57070;  0.2233;  0.0000; -9.9900;  0.0000
2007111320;   56568;  0.2214;  0.0000; -9.9900;  0.0000
2007111321;   56065;  0.2194;  0.0000; -9.9900;  0.0000
2007111322;   55562;  0.2174;  0.0000; -9.9900;  0.0000
2007111323;   55059;  0.2154;  0.0000; -9.9900;  0.0000
2007111400;   54557;  0.2135;  0.0000; -9.9900;  0.0000
2007111401;   54054;  0.2115;  0.0000; -9.9900;  0.0000
2007111402;   53551;  0.2095;  0.0000; -9.9900;  0.0000
2007111403;   53749;  0.2103;  0.0000; -9.9900;  0.0000
2007111404;   53285;  0.2085;  0.0000; -9.9900;  0.0000
2007111405;   53111;  0.2078;  0.0000; -9.9900;  0.0000
2007111406;   53176;  0.2081;  0.0000; -9.9900;  0.0000
2007111407;   52135;  0.2040;  0.0000; -9.9900;  0.0300
2007111408;   52299;  0.2046;  0.0000; -9.9900;  0.0500
2007111409;   51664;  0.2022;  0.0000; -9.9900;  0.0600
2007111410;   50991;  0.1995;  0.0000; -9.9900;  0.0800
2007111411;   50745;  0.1986;  0.0000; -9.9900;  0.0900
2007111412;   50450;  0.1974;  0.0000; -9.9900;  0.0900
2007111413;   50225;  0.1965;  0.0000; -9.9900;  0.0900
2007111414;   49987;  0.1956;  0.0000; -9.9900;  0.0900
2007111415;   49529;  0.1938;  0.0000; -9.9900;  0.0800
2007111416;   49594;  0.1941;  0.0700; -9.9900;  0.0600
2007111417;   48862;  0.1912;  0.2300; -9.9900;  0.0500
2007111418;   48864;  0.1912;  0.1300; -9.9900;  0.0300
2007111419;   48814;  0.1910;  0.2300; -9.9900;  0.0000
2007111420;   48471;  0.1897;  0.7700; -9.9900;  0.0000
2007111421;   47811;  0.1871;  0.8900; -9.9900;  0.0000
2007111422;   47527;  0.1860;  0.7700; -9.9900;  0.0000
2007111423;   47456;  0.1857;  0.6700; -9.9900;  0.0000
2007111500;   47231;  0.1848;  0.3000; -9.9900;  0.0000
2007111501;   47136;  0.1844;  0.0500; -9.9900;  0.0000
2007111502;   47179;  0.1846;  0.0300; -9.9900;  0.0000
2007111503;   47160;  0.1845;  0.0000; -9.9900;  0.0000
2007111504;   46850;  0.1833;  0.0000; -9.9900;  0.0000
2007111505;   47056;  0.1841;  0.0000; -9.9900;  0.0000
2007111506;   46953;  0.1837;  0.0000; -9.9900;  0.0000
2007111507;   46835;  0.1833;  0.0000; -9.9900;  0.0300
2007111508;   46718;  0.1828;  0.0000; -9.9900;  0.0500
2007111509;   46715;  0.1828;  0.0000; -9.9900;  0.0600
2007111510;   46617;  0.1824;  0.0000; -9.9900;  0.0800
2007111511;   46241;  0.1809;  0.0000; -9.9900;  0.0900
2007111512;   45864;  0.1795;  0.0000; -9.9900;  0.0900
2007111513;   45487;  0.1780;  0.0000; -9.9900;  0.0900
2007111514;   45111;  0.1765;  0.0000; -9.9900;  0.0900
2007111515;   44734;  0.1750;  0.0000; -9.9900;  0.0800
2007111516;   44358;  0.1736;  0.0000; -9.9900;  0.0600
2007111517;   43981;  0.1721;  0.0000; -9.9900;  0.0500
2007111518;   43605;  0.1706;  0.0000; -9.9900;  0.0300
2007111519;   43228;  0.1692;  0.0000; -9.9900;  0.0000
2007111520;   42851;  0.1677;  0.0000; -9.9900;  0.0000
2007111521;   43180;  0.1690;  0.0000; -9.9900;  0.0000
2007111522;   42784;  0.1674;  0.0000; -9.9900;  0.0000
2007111523;   42929;  0.1680;  0.0000; -9.9900;  0.0000
2007111600;   42408;  0.1659;  0.0000; -9.9900;  0.0000
2007111601;   42165;  0.1650;  0.0000; -9.9900;  0.0000
2007111602;   42250;  0.1653;  0.0000; -9.9900;  0.0000
2007111603;   42337;  0.1657;  0.0000; -9.9900;  0.0000
2007111604;   41719;  0.1632;  0.0000; -9.9900;  0.0000
2007111605;   41462;  0.1622;  0.0000; -9.9900;  0.0000
2007111606;   41334;  0.1617;  0.0000; -9.9900;  0.0000
2007111607;   41323;  0.1617;  0.0000; -9.9900;  0.0300
2007111608;   40992;  0.1604;  0.0000; -9.9900;  0.0500
2007111609;   40660;  0.1591;  0.0000; -9.9900;  0.0600
2007111610;   40607;  0.1589;  0.0000; -9.9900;  0.0800
2007111611;   40740;  0.1594;  0.0000; -9.9900;  0.0900
